x_pixel,y_pixel,reconstructed_pagamma,reconstructed_snr,existing_pagamma,difference,inside_nominal_aperture
108,21,0.23767975126372742,0.6651912138086851,1.8791228532791138,-1.6414431020153863,False
109,21,0.4242736993343284,1.340264134016575,3.483884811401367,-3.0596111120670386,False
110,21,0.876803232101438,2.484020113787708,0.6822111010551453,0.1945921310462927,False
111,21,0.39739554593604265,1.110920823699993,3.4758243560791016,-3.078428810143059,False
112,21,0.13586629512005557,0.3423556329619814,3.516684055328369,-3.3808177602083136,False
113,21,0.7931456649381254,1.8381155240905727,5.9831342697143555,-5.1899886047762305,False
114,21,0.9530449272326633,1.2443526375089038,8.1924467086792,-7.239401781446536,False
115,21,1.068212613392764,1.0911289390134573,2.309216260910034,-1.24100364751727,False
116,21,1.5760305846716183,1.2166320492012395,3.814326286315918,-2.2382957016443,False
117,21,0.0,,,,False
118,21,0.0,,,,False
119,21,0.0,,,,False
120,21,0.0,,,,False
121,21,0.0,,,,False
122,21,0.0,,,,False
123,21,0.0,,,,False
124,21,0.0,,,,False
0,22,0.0,,,,False
1,22,0.0,,,,False
2,22,0.0,,,,False
3,22,0.0,,,,False
4,22,0.0,,,,False
5,22,0.0,,,,False
6,22,0.0,,,,False
7,22,0.0,,,,False
8,22,0.0,,,,False
9,22,0.0,,,,False
10,22,0.0,,,,False
11,22,0.0,,,,False
12,22,0.0,,,,False
13,22,0.0,,,,False
14,22,0.0,,,,False
15,22,0.0,,,,False
16,22,0.0,,,,False
17,22,0.0,,,,False
18,22,0.0,,,,False
19,22,0.0,,,,False
20,22,0.0,,,,False
21,22,0.0,,,,False
22,22,0.0,,,,False
23,22,0.0,,,,False
24,22,0.0,,,,False
25,22,0.0,,,,False
26,22,0.0,,,,False
27,22,0.0,,,,False
28,22,0.0,,,,False
29,22,0.0,,,,False
30,22,0.0,,,,False
31,22,0.0,,,,False
32,22,0.0,,,,False
33,22,0.0,,,,False
34,22,0.0,,,,False
35,22,0.0,,,,False
36,22,0.0,,,,False
37,22,0.0,,,,False
38,22,0.0,,,,False
39,22,0.0,,,,False
40,22,0.0,,,,False
41,22,0.0,,,,False
42,22,0.0,,,,False
43,22,0.0,,,,False
44,22,0.0,,,,False
45,22,0.0,,,,False
46,22,0.0,,,,False
47,22,0.0,,,,False
48,22,0.0,,,,False
49,22,0.0,,,,False
50,22,0.0,,,,False
51,22,0.0,,,,False
52,22,0.0,,,,False
53,22,0.0,,,,False
54,22,0.0,,,,False
55,22,0.0,,,,False
56,22,0.0,,,,False
57,22,0.0,,,,False
58,22,0.0,,,,False
59,22,0.0,,,,False
60,22,0.0,,,,False
61,22,0.0,,,,False
62,22,0.0,,,,False
63,22,0.0,,,,False
64,22,0.0,,,,False
65,22,0.0,,,,False
66,22,0.0,,,,False
67,22,0.0,,,,False
68,22,0.0,,,,False
69,22,-0.5255625793428517,-0.5176065997468628,-8.603691101074219,8.078128521731367,False
70,22,-0.4600038915849223,-0.6599519487093987,3.1351985931396484,-3.5952024847245707,False
71,22,0.5362991135954912,1.217402525712482,7.8859100341796875,-7.349610920584197,False
72,22,0.6279410832838843,1.6604806003926382,7.706779956817627,-7.078838873533742,False
73,22,0.6363520573243417,1.1383312242361516,4.147176742553711,-3.510824685229369,False
74,22,0.20626604228171608,0.47747500698978745,-2.433844566345215,2.640110608626931,False
75,22,0.13873941138872722,0.3007198674587937,0.5522425770759583,-0.413503165687231,False
76,22,0.7040505338103661,2.0690264965548533,4.938477039337158,-4.234426505526792,False
77,22,0.8244998843920008,2.5873005752757114,-1.5318669080734253,2.356366792465426,False
78,22,1.092864150352515,3.2257169816819826,2.7963709831237793,-1.7035068327712644,False
79,22,0.604054907816316,1.9448964037476741,2.8479063510894775,-2.2438514432731615,False
80,22,0.5587195535701052,2.384851361242076,2.514113426208496,-1.9553938726383908,False
81,22,-0.42674787086406063,-1.9289065477978578,-1.3733885288238525,0.9466406579597919,False
82,22,0.8149635790061301,3.1904834442007375,0.8864420652389526,-0.07147848623282249,False
83,22,0.5504098711879859,1.9226491076096301,5.7006940841674805,-5.150284212979495,False
84,22,0.8155907577019101,2.175152151560755,3.545158863067627,-2.7295681053657166,False
85,22,0.7303701547912733,2.625847047974096,6.084142208099365,-5.3537720533080915,False
86,22,0.12496941012645872,0.4434831754959394,-2.452272653579712,2.5772420637061706,False
87,22,-0.19938436292912057,-0.5746311586445764,-0.5370604395866394,0.33767607665751886,False
88,22,0.4229386236239569,1.5533625468936452,1.3892513513565063,-0.9663127277325494,False
89,22,0.09725772831737067,0.3128116230706487,1.20601224899292,-1.1087545206755491,False
90,22,0.4598419804789497,1.3923785081154751,0.9238799810409546,-0.4640380005620049,False
91,22,1.3266423727252825,4.005206158667338,0.6600324511528015,0.666609921572481,False
92,22,0.45411644845822086,1.2813946785353159,0.8248987197875977,-0.3707822713293768,False
93,22,0.5395254299832087,1.0990581023931991,0.10760018974542618,0.43192524023778256,False
94,22,0.1620500029264078,0.47726775149576334,1.0763146877288818,-0.914264684802474,False
95,22,0.8606333111625243,2.2777390127938397,4.6413373947143555,-3.7807040835518313,False
96,22,0.6125953481313027,2.026529915889417,0.3077147603034973,0.30488058782780536,False
97,22,1.9074080449716793,4.254166930200241,4.745120048522949,-2.83771200355127,False
98,22,0.7300185003629702,2.0511307742201272,-1.9129325151443481,2.642951015507318,False
99,22,0.36145411743541883,1.2376074187082473,0.5517159104347229,-0.19026179299930407,False
100,22,0.2618754953266659,0.7514899768036053,1.625076174736023,-1.3632006794093572,False
101,22,0.6523870140254385,2.3539052604274744,6.157479763031006,-5.505092749005567,False
102,22,0.8849152323761607,1.7328171724246326,6.561827659606934,-5.676912427230773,False
103,22,0.37843597602891316,1.1258109065628035,5.2579169273376465,-4.879480951308733,False
104,22,0.49215654346503546,1.618266955348226,4.041579723358154,-3.549423179893119,False
105,22,-0.014638043577904021,-0.04485300936642908,2.2819666862487793,-2.2966047298266834,False
106,22,0.2020212722158909,0.6940412693546857,-2.6095941066741943,2.8116153788900853,False
107,22,0.15143550976298872,0.5214755444558222,1.4496710300445557,-1.298235520281567,False
108,22,0.42255719997445496,1.1908539738697312,7.132687568664551,-6.710130368690096,False
109,22,0.7004050906582782,1.8575526169459167,8.528980255126953,-7.828575164468675,False
110,22,0.37675951788572676,1.193778773267589,0.20344239473342896,0.1733171231522978,False
111,22,-0.4273084283319721,-1.2150256312326486,1.7572146654129028,-2.184523093744875,False
112,22,0.3687281381012927,1.0373799175638223,-2.4944329261779785,2.863161064279271,False
113,22,-0.4202449737907007,-0.9461873011544586,-3.362989664077759,2.942744690287058,False
114,22,-1.8461055340860073,-2.571800851895747,-3.056034803390503,1.2099292693044956,False
115,22,0.9720132625759293,1.0530248049152273,3.454303026199341,-2.4822897636234114,False
116,22,-0.08547599406695461,-0.0773215671264008,-3.1103148460388184,3.0248388519718636,False
117,22,0.0,,,,False
118,22,0.0,,,,False
119,22,0.0,,,,False
120,22,0.0,,,,False
121,22,0.0,,,,False
122,22,0.0,,,,False
123,22,0.0,,,,False
124,22,0.0,,,,False
0,23,0.0,,,,False
1,23,0.0,,,,False
2,23,0.0,,,,False
3,23,0.0,,,,False
4,23,0.0,,,,False
5,23,0.0,,,,False
6,23,0.0,,,,False
7,23,0.0,,,,False
8,23,0.0,,,,False
9,23,0.0,,,,False
10,23,0.0,,,,False
11,23,0.0,,,,False
12,23,0.0,,,,False
13,23,0.0,,,,False
14,23,0.0,,,,False
15,23,0.0,,,,False
16,23,0.0,,,,False
17,23,0.0,,,,False
18,23,0.0,,,,False
19,23,0.0,,,,False
20,23,0.0,,,,False
21,23,0.0,,,,False
22,23,0.0,,,,False
23,23,0.0,,,,False
24,23,0.0,,,,False
25,23,0.0,,,,False
26,23,0.0,,,,False
27,23,0.0,,,,False
28,23,0.0,,,,False
29,23,0.0,,,,False
30,23,0.0,,,,False
31,23,0.0,,,,False
32,23,0.0,,,,False
33,23,0.0,,,,False
34,23,0.0,,,,False
35,23,0.0,,,,False
36,23,0.0,,,,False
37,23,0.0,,,,False
38,23,0.0,,,,False
39,23,0.0,,,,False
40,23,0.0,,,,False
41,23,0.0,,,,False
42,23,0.0,,,,False
43,23,0.0,,,,False
44,23,0.0,,,,False
45,23,0.0,,,,False
46,23,0.0,,,,False
47,23,0.0,,,,False
48,23,0.0,,,,False
49,23,0.0,,,,False
50,23,0.0,,,,False
51,23,0.0,,,,False
52,23,0.0,,,,False
53,23,0.0,,,,False
54,23,0.0,,,,False
55,23,0.0,,,,False
56,23,0.0,,,,False
57,23,0.0,,,,False
58,23,0.0,,,,False
59,23,0.0,,,,False
60,23,0.0,,,,False
61,23,0.0,,,,False
62,23,0.0,,,,False
63,23,0.0,,,,False
64,23,0.0,,,,False
65,23,0.0,,,,False
66,23,0.0,,,,False
67,23,1.1096902952773209,0.5718867598827458,-12.913755416870117,14.023445712147439,False
68,23,0.6964182650733794,0.5215588008288969,4.829410076141357,-4.132991811067978,False
69,23,0.10829538856338314,0.19052404106994542,0.8268502354621887,-0.7185548468988056,False
70,23,-0.3559173846917154,-0.7282975648426675,1.325008511543274,-1.6809258962349893,False
71,23,0.9469819503773866,2.08663230942188,5.280884265899658,-4.333902315522272,False
72,23,0.7710568343263239,2.1254068762416383,8.339690208435059,-7.568633374108734,False
73,23,2.4413929171157163,3.830328500226337,5.013733386993408,-2.572340469877692,False
74,23,0.5460227703961521,1.3950516283660928,-0.3228072226047516,0.8688299930009037,False
75,23,0.22868554310246253,0.5914505913732969,-4.761720657348633,4.990406200451095,False
76,23,0.6879120549604872,2.0993767340672727,6.971225261688232,-6.283313206727745,False
77,23,0.25096532521890674,0.7658060273441332,0.5140685439109802,-0.2631032186920735,False
78,23,0.30481826703586,1.2932450015642911,0.7555688619613647,-0.45075059492550473,False
79,23,0.18137175361150237,0.7429439185144979,4.106272220611572,-3.92490046700007,False
80,23,0.22417530554188403,0.9258893023907705,3.894954204559326,-3.670778899017442,False
81,23,0.5147347808560201,1.809079050294446,2.0262770652770996,-1.5115422844210795,False
82,23,0.7040043391792393,2.653474751450559,5.257177829742432,-4.553173490563192,False
83,23,0.878147347167832,3.1304164306095514,4.121763706207275,-3.2436163590394433,False
84,23,0.5254521309342376,1.6673625853124496,5.109105110168457,-4.58365297923422,False
85,23,-0.24503788489834918,-0.774842403355869,0.1230354756116867,-0.3680733605100359,False
86,23,0.7475138902507638,2.5515113536694827,4.2102508544921875,-3.4627369642414236,False
87,23,0.6441249643538072,1.9956234549073726,1.9151182174682617,-1.2709932531144545,False
88,23,0.25889939496610986,0.8496572213589901,0.31192919611930847,-0.05302980115319861,False
89,23,-0.08987785718374192,-0.3299225360341069,0.28407353162765503,-0.37395138881139695,False
90,23,0.03998245109027616,0.13760879924761105,0.9325713515281677,-0.8925889004378915,False
91,23,0.6634529467161585,2.099080824749832,1.4396060705184937,-0.7761531238023351,False
92,23,0.9495929204298369,2.8140507245603295,3.017123222351074,-2.0675303019212374,False
93,23,0.2843003082365094,0.7974455172653862,-0.32762178778648376,0.6119220960229932,False
94,23,-0.2065965657478778,-0.5920076983138842,4.093640327453613,-4.300236893201491,False
95,23,1.6596160619923497,3.8625235337631545,4.497525691986084,-2.8379096299937343,False
96,23,1.3356248121145815,3.5332281990587253,1.9689987897872925,-0.633373977672711,False
97,23,0.8111966328217342,2.1633233792259046,3.477400064468384,-2.6662034316466494,False
98,23,0.26768206850034987,0.8315706878063628,0.7946664094924927,-0.5269843409921429,False
99,23,0.16693711510991668,0.512459911789305,1.4183419942855835,-1.251404879175667,False
100,23,0.31363647189162347,0.9866077466245056,-0.6899589896202087,1.003595461511832,False
101,23,0.9940977496010726,1.8669555309512342,2.0821402072906494,-1.0880424576895769,False
102,23,2.33801646435614,1.4340881057595187,5.856367111206055,-3.518350646849915,False
103,23,0.5513295082695199,1.643527658990551,8.255133628845215,-7.703804120575695,False
104,23,0.7097255080476086,2.2107319067944644,4.351005554199219,-3.64128004615161,False
105,23,-0.1366012221570511,-0.44905377084022124,2.4766666889190674,-2.6132679110761186,False
106,23,-0.17085077473841068,-0.5766867347985786,0.16101059317588806,-0.33186136791429877,False
107,23,0.09528633672667092,0.2535030101152652,0.19980889558792114,-0.10452255886125023,False
108,23,-0.24865073158476383,-0.7344802852934982,1.3650386333465576,-1.6136893649313215,False
109,23,0.6647171065262635,1.6702426653544433,1.9093918800354004,-1.244674773509137,False
110,23,0.5781560766847563,1.837027329177605,1.5963467359542847,-1.0181906592695285,False
111,23,0.17252923836642442,0.5648536550505305,0.2876240909099579,-0.11509485254353347,False
112,23,0.11190116224718996,0.32146447055109906,0.9926767945289612,-0.8807756322817712,False
113,23,0.0429743703238771,0.10825427758566389,-1.3954600095748901,1.4384343798987673,False
114,23,0.03269814864607223,0.08221460454098645,1.9161925315856934,-1.8834943829396211,False
115,23,-0.2967686813622793,-0.5703367691264094,-3.772015333175659,3.47524665181338,False
116,23,-0.5995925573204111,-0.668937930249632,-9.689640998840332,9.09004844151992,False
117,23,0.18446586452590727,0.1538255256765716,-10.111634254455566,10.296100118981474,False
118,23,0.0,,,,False
119,23,0.0,,,,False
120,23,0.0,,,,False
121,23,0.0,,,,False
122,23,0.0,,,,False
123,23,0.0,,,,False
124,23,0.0,,,,False
0,24,0.0,,,,False
1,24,0.0,,,,False
2,24,0.0,,,,False
3,24,0.0,,,,False
4,24,0.0,,,,False
5,24,0.0,,,,False
6,24,0.0,,,,False
7,24,0.0,,,,False
8,24,0.0,,,,False
9,24,0.0,,,,False
10,24,0.0,,,,False
11,24,0.0,,,,False
12,24,0.0,,,,False
13,24,0.0,,,,False
14,24,0.0,,,,False
15,24,0.0,,,,False
16,24,0.0,,,,False
17,24,0.0,,,,False
18,24,0.0,,,,False
19,24,0.0,,,,False
20,24,0.0,,,,False
21,24,0.0,,,,False
22,24,0.0,,,,False
23,24,0.0,,,,False
24,24,0.0,,,,False
25,24,0.0,,,,False
26,24,0.0,,,,False
27,24,0.0,,,,False
28,24,0.0,,,,False
29,24,0.0,,,,False
30,24,0.0,,,,False
31,24,0.0,,,,False
32,24,0.0,,,,False
33,24,0.0,,,,False
34,24,0.0,,,,False
35,24,0.0,,,,False
36,24,0.0,,,,False
37,24,0.0,,,,False
38,24,0.0,,,,False
39,24,0.0,,,,False
40,24,0.0,,,,False
41,24,0.0,,,,False
42,24,0.0,,,,False
43,24,0.0,,,,False
44,24,0.0,,,,False
45,24,0.0,,,,False
46,24,0.0,,,,False
47,24,0.0,,,,False
48,24,0.0,,,,False
49,24,0.0,,,,False
50,24,0.0,,,,False
51,24,0.0,,,,False
52,24,0.0,,,,False
53,24,0.0,,,,False
54,24,0.0,,,,False
55,24,0.0,,,,False
56,24,0.0,,,,False
57,24,0.0,,,,False
58,24,0.0,,,,False
59,24,0.0,,,,False
60,24,0.0,,,,False
61,24,0.0,,,,False
62,24,0.0,,,,False
63,24,0.0,,,,False
64,24,0.0,0.0,,,False
65,24,0.27261824169086923,0.25315583451190926,11.49698257446289,-11.224364332772021,False
66,24,1.8347264865157684,2.152895737196985,9.680038452148438,-7.8453119656326695,False
67,24,1.7279897216330615,2.0488218933221245,-3.3308236598968506,5.058813381529912,False
68,24,0.6627603598662742,1.0416170846297346,-0.06213994696736336,0.7249003068336376,False
69,24,1.4726464817211289,2.787759276448635,3.769376516342163,-2.296730034621034,False
70,24,-0.07743730649145258,-0.15320556672121977,1.135619878768921,-1.2130571852603735,False
71,24,0.9584742051207391,2.090186564267387,3.543813705444336,-2.585339500323597,False
72,24,1.1472429351840725,2.863829112639541,2.6804404258728027,-1.5331974906887302,False
73,24,0.7175097191635308,1.9964906882574671,6.033908843994141,-5.3163991248306095,False
74,24,0.5656150560937712,1.6599225089851348,-0.3284916579723358,0.894106714066107,False
75,24,-0.0508416818832826,-0.14837660096161046,-0.7353352904319763,0.6844936085486937,False
76,24,0.09431078085829475,0.301909547549058,2.5179615020751953,-2.4236507212169007,False
77,24,0.05971970888418114,0.2005497519936458,3.7918436527252197,-3.7321239438410387,False
78,24,0.6030547382901849,2.1827390427106543,4.999629497528076,-4.396574759237891,False
79,24,0.8773136133171228,3.5501563960079117,2.7088046073913574,-1.8314909940742345,False
80,24,0.9185204764864059,3.992838504322832,6.233137607574463,-5.314617131088057,False
81,24,1.1580323702134652,4.79899654758539,6.888873100280762,-5.730840730067296,False
82,24,1.1694795602451977,3.8928348007703035,5.213036060333252,-4.043556500088054,False
83,24,0.6352105353574765,2.4305713078214835,4.391400337219238,-3.756189801861762,False
84,24,1.010294945133712,4.010326164898801,4.272223949432373,-3.2619290042986613,False
85,24,-0.13032088498588015,-0.4295248792460345,4.544372081756592,-4.674692966742472,False
86,24,0.4881309386514621,1.606743875552624,5.274114608764648,-4.785983670113186,False
87,24,-0.18503830816002712,-0.6000217558605196,0.34116047620773315,-0.5261987843677602,False
88,24,0.20015579957292068,0.7247218409279127,-0.2673141658306122,0.46746996540353286,False
89,24,0.4859592431487922,1.733100914489451,0.08741015195846558,0.3985490911903266,False
90,24,0.4081149504133581,1.3993723426983182,-1.485592007637024,1.893706958050382,False
91,24,-0.15187391853030835,-0.33099519127180715,-1.3104294538497925,1.158555535319484,False
92,24,0.40469512919639267,1.1176120379287648,1.34174644947052,-0.9370513202741273,False
93,24,0.654357544725086,1.9269485772587507,3.616621255874634,-2.962263711149548,False
94,24,0.11165113209422642,0.28159939188236655,2.9030961990356445,-2.791445066941418,False
95,24,0.13565983779365187,0.38417240936668623,1.916721224784851,-1.7810613869911993,False
96,24,1.2993837250485183,2.7751651037238965,6.314721584320068,-5.0153378592715505,False
97,24,0.36463277176409237,1.1162014222376293,3.5879416465759277,-3.2233088748118353,False
98,24,0.804172329257536,2.060733281945707,4.249488353729248,-3.445316024471712,False
99,24,0.8324491762582262,2.0850926669856746,-1.1867318153381348,2.019180991596361,False
100,24,2.656481644799795,4.5069749469710985,2.965287923812866,-0.308806279013071,False
101,24,1.0484641444495033,2.683288390820437,1.6772189140319824,-0.6287547695824791,False
102,24,0.8855868154409929,2.9806028662438186,7.833890438079834,-6.948303622638841,False
103,24,1.3768475626368801,2.4711202300023256,6.60005521774292,-5.22320765510604,False
104,24,0.8333895432049319,2.576558269401737,3.865253448486328,-3.031863905281396,False
105,24,0.5979849606783915,1.7044540284897567,4.435951232910156,-3.837966272231765,False
106,24,1.0990642192161129,2.725951531528167,2.120966672897339,-1.021902453681226,False
107,24,0.8349156193342082,2.409658267263035,1.589500069618225,-0.7545844502840169,False
108,24,0.8787689789860504,2.488371065887213,4.477386474609375,-3.5986174956233246,False
109,24,1.1589402385230232,3.1877987565117514,3.3471453189849854,-2.1882050804619624,False
110,24,0.731459054792694,2.0836106790952846,1.7414133548736572,-1.0099543000809632,False
111,24,0.6162131840726678,2.093895874971554,2.248260736465454,-1.6320475523927862,False
112,24,-0.44130845381314904,-1.3491741283872558,-0.6915310025215149,0.25022254870836586,False
113,24,0.7393104203019624,1.9930785732846301,0.1481812298297882,0.5911291904721742,False
114,24,1.2524762272189853,2.0823846527097465,0.23135782778263092,1.0211183994363544,False
115,24,0.2700306086338611,0.4884686150235958,3.2550454139709473,-2.9850148053370864,False
116,24,-0.5233377433835342,-0.774422246927773,-4.792854309082031,4.269516565698497,False
117,24,-1.1251124736420162,-1.779908329873705,-6.284879684448242,5.159767210806226,False
118,24,0.0,,,,False
119,24,0.0,,,,False
120,24,0.0,,,,False
121,24,0.0,,,,False
122,24,0.0,,,,False
123,24,0.0,,,,False
124,24,0.0,,,,False
0,25,0.0,,,,False
1,25,0.0,,,,False
2,25,0.0,,,,False
3,25,0.0,,,,False
4,25,0.0,,,,False
5,25,0.0,,,,False
6,25,0.0,,,,False
7,25,0.0,,,,False
8,25,0.0,,,,False
9,25,0.0,,,,False
10,25,0.0,,,,False
11,25,0.0,,,,False
12,25,0.0,,,,False
13,25,0.0,,,,False
14,25,0.0,,,,False
15,25,0.0,,,,False
16,25,0.0,,,,False
17,25,0.0,,,,False
18,25,0.0,,,,False
19,25,0.0,,,,False
20,25,0.0,,,,False
21,25,0.0,,,,False
22,25,0.0,,,,False
23,25,0.0,,,,False
24,25,0.0,,,,False
25,25,0.0,,,,False
26,25,0.0,,,,False
27,25,0.0,,,,False
28,25,0.0,,,,False
29,25,0.0,,,,False
30,25,0.0,,,,False
31,25,0.0,,,,False
32,25,0.0,,,,False
33,25,0.0,,,,False
34,25,0.0,,,,False
35,25,0.0,,,,False
36,25,0.0,,,,False
37,25,0.0,,,,False
38,25,0.0,,,,False
39,25,0.0,,,,False
40,25,0.0,,,,False
41,25,0.0,,,,False
42,25,0.0,,,,False
43,25,0.0,,,,False
44,25,0.0,,,,False
45,25,0.0,,,,False
46,25,0.0,,,,False
47,25,0.0,,,,False
48,25,0.0,,,,False
49,25,0.0,,,,False
50,25,0.0,,,,False
51,25,0.0,,,,False
52,25,0.0,,,,False
53,25,0.0,,,,False
54,25,0.0,,,,False
55,25,0.0,,,,False
56,25,0.0,,,,False
57,25,0.0,,,,False
58,25,0.0,,,,False
59,25,0.0,,,,False
60,25,0.0,,,,False
61,25,0.0,,,,False
62,25,0.0,,,,False
63,25,0.0,,,,False
64,25,-0.3322478847403618,-0.25566129120899195,6.297397136688232,-6.629645021428594,False
65,25,0.1788946814659103,0.22990984554037863,4.685189247131348,-4.506294565665438,False
66,25,-0.6651801485170443,-0.7527545803350896,8.652626991271973,-9.317807139789018,False
67,25,-0.024066649536818672,-0.042601678147239946,1.68789541721344,-1.7119620667502586,False
68,25,1.016948811192149,2.341116517849908,0.5684002637863159,0.44854854740583305,False
69,25,1.2976199940751154,3.1005921993254977,-1.1475945711135864,2.445214565188702,False
70,25,0.6902256409607959,1.6322825714369613,2.1473114490509033,-1.4570858080901075,False
71,25,0.6765797449696905,1.8003138644443983,4.8550705909729,-4.17849084600321,False
72,25,1.7495621056604067,4.538273407025345,4.476286888122559,-2.726724782462152,False
73,25,1.1037781259900366,3.6110951152119184,6.911331653594971,-5.807553527604934,False
74,25,1.263719312700432,4.143742358913827,3.378058433532715,-2.114339120832283,False
75,25,0.48366906262392234,1.6934152822223867,3.2380218505859375,-2.754352787962015,False
76,25,0.5532745350718066,1.6068438020634843,2.8771402835845947,-2.3238657485127883,False
77,25,0.14304608734734148,0.4369788023857184,6.665997505187988,-6.5229514178406465,False
78,25,0.8641447585792171,2.7073589913632126,5.974082946777344,-5.109938188198127,False
79,25,1.1739832922086373,4.585058579948523,1.4058202505111694,-0.23183695830253215,False
80,25,0.4333718600899046,1.806698417653587,3.5256989002227783,-3.092327040132874,False
81,25,0.22932582103819849,0.9563245049834481,2.0313260555267334,-1.8020002344885349,False
82,25,0.041990342504932464,0.15953866825940283,1.197135329246521,-1.1551449867415886,False
83,25,1.136377604782321,4.308227637288429,2.498075008392334,-1.361697403610013,False
84,25,1.4612572844410445,5.137945316015923,5.905675411224365,-4.4444181267833205,False
85,25,1.9535804201071527,5.926008902730142,9.771050453186035,-7.817470033078882,False
86,25,0.5024887719753769,1.6463110969699013,2.5561299324035645,-2.0536411604281875,False
87,25,-0.002278915569832365,-0.006357127889745851,2.535677909851074,-2.5379568254209066,False
88,25,-0.15990712770822554,-0.5935613817399156,-0.25407126545906067,0.09416413775083513,False
89,25,0.49732536267901467,1.7131647662959115,1.4143391847610474,-0.9170138220820327,False
90,25,-0.22296836563806816,-0.8027577079510899,-1.2578343152999878,1.0348659496619197,False
91,25,-0.12228126803935069,-0.3964247537847827,-0.7311722040176392,0.6088909359782885,False
92,25,1.155296595415864,3.3653033366604705,0.3902941942214966,0.7650024011943675,False
93,25,0.5129269487820033,1.3389503709858281,1.1143004894256592,-0.6013735406436559,False
94,25,0.18607610253819717,0.48091890862250264,2.109719753265381,-1.9236436507271837,False
95,25,-0.8630175978403297,-2.87716287057516,-1.5226792097091675,0.6596616118688378,False
96,25,0.46560465799192263,1.1780291489843795,0.5569077730178833,-0.09130311502596067,False
97,25,0.9947091192066579,2.97160133509511,4.160494327545166,-3.165785208338508,False
98,25,1.3818102277928954,3.343486545412569,5.844946384429932,-4.463136156637036,False
99,25,0.9245562423365009,2.572287552871688,6.823429584503174,-5.898873342166673,False
100,25,2.7933369667765984,4.474457803601272,15.307748794555664,-12.514411827779066,False
101,25,1.133737379108438,2.9261474831177043,6.994592189788818,-5.86085481068038,False
102,25,0.8771502788060526,2.119640023890917,4.178278923034668,-3.3011286442286156,False
103,25,1.5983660801350157,0.9075352928660456,2.9494636058807373,-1.3510975257457216,False
104,25,0.3738021223398133,0.6303589631966795,-0.12732161581516266,0.501123738154976,False
105,25,-0.12149487341354435,-0.087193444306096,1.2850550413131714,-1.4065499147267158,False
106,25,1.300135566638076,3.4670082827972193,3.1917343139648438,-1.8915987473267677,False
107,25,0.7796288439074325,1.9819403185144604,0.8046545386314392,-0.02502569472400673,False
108,25,0.25883467161169893,0.7259977744808038,-2.081865072250366,2.340699743862065,False
109,25,0.6657534334765095,1.901366292676949,4.744387149810791,-4.078633716334282,False
110,25,0.19782183589014699,0.6136543394647374,3.6839680671691895,-3.4861462312790423,False
111,25,0.21734650250891083,0.6399903718083131,0.5303153395652771,-0.31296883705636624,False
112,25,0.18815272827692808,0.5179214209177144,-0.943187952041626,1.1313406803185542,False
113,25,0.1770477620033582,0.5153644331048781,-1.3373119831085205,1.5143597451118787,False
114,25,-0.09711596499682588,-0.2640161793240351,0.2974224388599396,-0.3945384038567655,False
115,25,-0.6376613356517674,-1.4417402833940767,1.5643284320831299,-2.201989767734897,False
116,25,-0.21109730415834052,-0.4077741820445864,8.401618003845215,-8.612715308003555,False
117,25,0.24652626769561367,0.3606926795002497,-3.139578104019165,3.3861043717147785,False
118,25,0.39546985983382116,0.38162915530398245,-11.765230178833008,12.160700038666828,False
119,25,0.0,,,,False
120,25,0.0,,,,False
121,25,0.0,,,,False
122,25,0.0,,,,False
123,25,0.0,,,,False
124,25,0.0,,,,False
0,26,0.0,,,,False
1,26,0.0,,,,False
2,26,0.0,,,,False
3,26,0.0,,,,False
4,26,0.0,,,,False
5,26,0.0,,,,False
6,26,0.0,,,,False
7,26,0.0,,,,False
8,26,0.0,,,,False
9,26,0.0,,,,False
10,26,0.0,,,,False
11,26,0.0,,,,False
12,26,0.0,,,,False
13,26,0.0,,,,False
14,26,0.0,,,,False
15,26,0.0,,,,False
16,26,0.0,,,,False
17,26,0.0,,,,False
18,26,0.0,,,,False
19,26,0.0,,,,False
20,26,0.0,,,,False
21,26,0.0,,,,False
22,26,0.0,,,,False
23,26,0.0,,,,False
24,26,0.0,,,,False
25,26,0.0,,,,False
26,26,0.0,,,,False
27,26,0.0,,,,False
28,26,0.0,,,,False
29,26,0.0,,,,False
30,26,0.0,,,,False
31,26,0.0,,,,False
32,26,0.0,,,,False
33,26,0.0,,,,False
34,26,0.0,,,,False
35,26,0.0,,,,False
36,26,0.0,,,,False
37,26,0.0,,,,False
38,26,0.0,,,,False
39,26,0.0,,,,False
40,26,0.0,,,,False
41,26,0.0,,,,False
42,26,0.0,,,,False
43,26,0.0,,,,False
44,26,0.0,,,,False
45,26,0.0,,,,False
46,26,0.0,,,,False
47,26,0.0,,,,False
48,26,0.0,,,,False
49,26,0.0,,,,False
50,26,0.0,,,,False
51,26,0.0,,,,False
52,26,0.0,,,,False
53,26,0.0,,,,False
54,26,0.0,,,,False
55,26,0.0,,,,False
56,26,0.0,,,,False
57,26,0.0,,,,False
58,26,0.0,,,,False
59,26,0.0,,,,False
60,26,0.0,,,,False
61,26,0.0,0.0,,,False
62,26,-2.900018136318002,-2.181670441740581,-28.610036849975586,25.710018713657583,False
63,26,-0.2978785558001921,-0.24381273951583887,8.203837394714355,-8.501715950514548,False
64,26,0.15393086116910878,0.19411947215197942,9.951900482177734,-9.797969621008626,False
